"Rare_bird_obs_ID","Obs_year","Park_code","Species","Sci_name","Com_name","Taxon_family","Taxon_sort","Obs_date_str","Obs_time_str","Observer_1","Observer_2","Group_size","Nest_activity","Obs_distance_m","Rare_obs_notes","Location_name","Point_code","UTME_public","UTMN_public","Public_offset","UTM_east","UTM_north","Coord_type","Datum","Est_horiz_error","Elevation_m","Field_UTME","Field_UTMN","Field_datum","Field_horiz_error","Field_coord_source","GPS_model","GPS_file_name","Coordinate_notes","Obs_excluded","DPL_code","DPL_date_str","QA_notes"
631,2019,"OLYM","GHOW","Bubo virginianus","Great Horned Owl","Strigidae",892,"7/4/2019","04:45","Holmgren_Mandy",,1,"No nest observed",80,"I heard the classic ""who-who-whooo whoo whoo"" calls of a GHOW as I hiked down the Wolf Creek Trail. I saw the owl silhouetted against the semi-light (but mostly dark) sky on top of a tree.","Wolf Creek Trail",,,,,,,,"NAD83",,,461670,5313000,"NAD83",,"Map","None",,,0,"A","04/13/2020 16:22",
621,2019,"OLYM","MAMU","Brachyramphus marmoratus","Marbled Murrelet","Laridae",586,"6/17/2019","07:50","Kleinschmidt_Kathleen",,1,"No nest observed",77,"Morning gull-like high pitched call.","3129","3126.NW05",,,,,,,"NAD83",,,472224,5269414,"NAD83",6,"GPS","Garmin GPS 60 series",,,0,"A","04/13/2020 16:22",
628,2019,"OLYM","MAMU","Brachyramphus marmoratus","Marbled Murrelet","Laridae",586,"7/8/2019","05:00","Ray_Katelyn",,2,"No nest observed",,"Was awoken in my tent by 2 MAMUs making overlapping keer calls. Very distinctive- lasted for about 20 seconds.","Olympus Guard Station",,,,,,,,"NAD83",,,442700,5303000,"NAD83",,"Map","None",,,0,"A","04/13/2020 16:22",
627,2019,"OLYM","NSWO","Aegolius acadicus","Northern Saw-whet Owl","Strigidae",917,"5/2/2019","22:00","Holmgren_Mandy","Ray_Katelyn",1,"No nest observed",100,"We hear the ""toots"" of a saw-whet owl after it got dark at Mora. The notes were spaced more closely together than in a NOPO. The owl called consistently and persistently until it flew out of earshot.","Mora",,,,,,,,"NAD83",,,380000,5308050,"NAD83",,"Map","None",,,0,"A","04/13/2020 16:22",
630,2019,"OLYM","VIRA","Rallus limicola","Virginia Rail","Rallidae",445,"5/2/2019","07:00","Holmgren_Mandy","Ray_Katelyn",1,"No nest observed",,"We heard the pig-like call of a Virginia Rail in the marshy edge of James Pond. The call was a somewhat squeaky, grunty series of notes that accelerated toward the end.","James Pond",,,,,,,,"NAD83",,,380355,5308621,"NAD83",,"Map","None",,,0,"A","04/13/2020 16:22",
619,2018,"MORA","ATTW","Picoides dorsalis","American Three-toed Woodpecker","Picidae",1009,"6/24/2018","17:30","Holmgren_Mandy","Bonnette_Kayla",1,"No nest observed",25,"We heard the flat call notes of an ATTW- not as sharp as those of a HAWO, and more hollow sounding. The bird was calling persistently for a few minutes right at our camp.","Lake George",,,,,,,,"NAD83",,,583800,5182400,"NAD83",,"Map",,,,0,"A","03/20/2019 00:00",
571,2018,"MORA","BADO","Strix varia","Barred Owl","Strigidae",908,"6/17/2018","05:18","Toutonghi_Hannah",,1,"No nest observed",86,"Heard Barred Owl during first point, in only the first interval. Vocalization was softer and more ascending than classic hooting. This individual was also heard after the count at hooting station NW04. Classic ""who cooks for you"" hoots.","Lower Nisqually area","4005.NW01",,,,,,,"NAD83",,,584765,5177129,"NAD83",6,"GPS","Garmin64S","4005NW01",,0,"A","03/20/2019 00:00",
566,2018,"MORA","BADO","Strix varia","Barred Owl","Strigidae",908,"6/7/2018","07:05","Hamm_Kelsey",,1,"No nest observed",270,"Heard distinct Barred Owl call.","Laughingwater Creek Trail","4026.NW05",,,,,,,"NAD83",,,611098,5179888,"NAD83",7,"GPS","Garmin64S","4026NW05",,0,"A","03/20/2019 00:00",
618,2018,"MORA","BADO","Strix varia","Barred Owl","Strigidae",908,"6/24/2018","10:05","Holmgren_Mandy",,1,"No nest observed",,"A Barred Owl responded to my hooting- the classic ""who cooks for you"" vocalization.","Kautz Creek","4009.WW03",,,,,,,"NAD83",,,587128,5179292,"NAD83",14,"GPS","Garmin64S","4009WW03",,0,"A","03/20/2019 00:00",
563,2018,"MORA","GCRF","Leucosticte tephrocotis","Gray-crowned Rosy-Finch","Fringillidae",1826,"7/19/2018","08:49","Hamm_Kelsey",,1,"No nest observed",149,"Distinct call notes of Gray-crowned Rosy-finch.","Fremont Lookout (meadow below)","4027.SS11",,,,,,,"NAD83",,,600583,5197332,"NAD83",3,"GPS","Garmin64S","4027SS11",,0,"A","03/20/2019 00:00",
568,2018,"MORA","GCRF","Leucosticte tephrocotis","Gray-crowned Rosy-Finch","Fringillidae",1826,"7/8/2018","05:30","Bonnette_Kayla",,1,"No nest observed",10,"Rough, burry single-note calls during flight near snow field.","Paradise","4007.NN01",,,,,,,"NAD83",,,596332,5183142,"NAD83",6,"GPS","Garmin64S","4007NN01",,0,"A","03/20/2019 00:00",
562,2018,"MORA","GCRF","Leucosticte tephrocotis","Gray-crowned Rosy-Finch","Fringillidae",1826,"7/19/2018","06:52","Hamm_Kelsey",,2,"No nest observed",89,"Distinct call notes of Gray-crowned Rosy-finch.","Fremont Lookout (meadow below)","4027.SS06",,,,,,,"NAD83",,,601316,5197332,"NAD83",3,"GPS","Garmin64S","4027SS06",,0,"A","03/20/2019 00:00",
581,2018,"MORA","NOPO","Glaucidium gnoma","Northern Pygmy-Owl","Strigidae",895,"6/24/2018","10:09","Hamm_Kelsey",,1,"No nest observed",,"Heard NOPO calls near where Kautz Creek Trail crosses over Kautz Creek.","Kautz Creek",,,,,,,,"NAD83",,,587992,5177713,"NAD83",,"Map",,,,0,"A","03/20/2019 00:00",
570,2018,"MORA","ROWR","Salpinctes obsoletus","Rock Wren","Certhiidae",1521,"7/17/2018","07:34","Hamm_Kelsey",,1,"No nest observed",234,"Distinct long song of the Rock Wren.","Berkeley Park","4011.NE07",,,,,,,"NAD83",,,600193,5196446,"NAD83",3,"GPS","Garmin64S","4011NE07",,0,"A","03/20/2019 00:00",
564,2018,"MORA","WTPT","Lagopus leucura","White-tailed Ptarmigan","Phasianidae",158,"7/19/2018","08:49","Hamm_Kelsey",,1,"No nest observed",136,"Male clucking across valley.","Fremont Lookout (meadow below)","4027.SS11",,,,,,,"NAD83",,,600583,5197332,"NAD83",3,"GPS","Garmin64S","4027SS11",,0,"A","03/20/2019 00:00",
584,2018,"MORA","WTPT","Lagopus leucura","White-tailed Ptarmigan","Phasianidae",158,"7/8/2018","08:55","Hamm_Kelsey",,1,"No nest observed",,"Heard after survey near 4007.SS12. Male flight scream.","Skyline Trail- Paradise",,,,,,,,"NAD83",,,597222,5183670,"NAD83",,"Map",,,,0,"A","03/20/2019 00:00",
577,2018,"NOCA","AMRE","Setophaga ruticilla","American Redstart","Fringillidae",2091,"6/28/2018","05:26","Lane_Fanter",,1,"No nest observed",56,"Heard singing. Not typical broken song, but repeated buzzy ""weezy-weezy-weezy"".","Big Beaver Creek","1006.NW02",,,,,,,"NAD83",,,641250,5405075,"NAD83",11,"GPS","Garmin64S","1006NW02",,0,"A","03/20/2019 00:00",
604,2018,"NOCA","AMRE","Setophaga ruticilla","American Redstart","Fringillidae",2091,"6/15/2018","06:41","Lane_Fanter",,1,"No nest observed",66,"Heard repeated ""wheezy-wheezy-wheezy"" high pitched buzzy song.","Cottonwood Camp area","1011.WW06",,,,,,,"NAD83",,,647140,5369054,"NAD83",4,"GPS","Garmin64S","1011WW06",,0,"A","03/20/2019 00:00",
578,2018,"NOCA","AMRE","Setophaga ruticilla","American Redstart","Fringillidae",2091,"6/18/2018","11:27","Lane_Fanter","Holmgren_Mandy",2,"No nest observed",45,"Both birds were singing. First bird was doing typical buzzy separated song at the entrance to the S side of the campground along the lake. The second bird was up the trail in the riparian, ~0.25 miles up, singing repeated buzzy/wheezy song.","Colonial Creek Campground/Thunder Creek Trail",,,,,,,,"NAD83",,,640079,5394691,"NAD83",,"Map",,,,0,"A","03/20/2019 00:00",
600,2018,"NOCA","ATTW","Picoides dorsalis","American Three-toed Woodpecker","Picidae",1009,"6/24/2018","08:26","Lane_Fanter",,1,"Nestlings",59,"Adult calling and nestling making almost constant noise. Woodpecker with barred central back stripe and fine barring on sides. Yellow crown spot and white eyebrow stripe.","Near Luna Camp, Big Beaver ","1018.NW08",,,,,,,"NAD83",,,630166,5412676,"NAD83",7,"GPS","Garmin64S","1018NW08",,0,"A","03/20/2019 00:00",
607,2018,"NOCA","BADO","Strix varia","Barred Owl","Strigidae",908,"6/24/2018","10:02","Mazur_Aidan",,1,"No nest observed",,"Distinct 8-part ""who cooks for you"" call.","Big Beaver Trail, W of Luna Camp","1018.SE03",,,,,,,"NAD83",,,631604,5411304,"NAD83",6,"GPS","Garmin64S","1018SE03",,0,"A","03/20/2019 00:00",
592,2018,"NOCA","BADO","Strix varia","Barred Owl","Strigidae",908,"6/4/2018","08:05","Lane_Fanter",,1,"No nest observed",,"Responded to hooting, doing typical 8-note series ""who cooks for you"" call.","Newhalem, 1017.NN04 transect","1017.NN04",,,,,,,"NAD83",,,620803,5386587,"NAD83",7,"GPS","Garmin64S","1017NN04",,0,"A","03/20/2019 00:00",
569,2018,"NOCA","BADO","Strix varia","Barred Owl","Strigidae",908,"6/19/2018","09:40","Bonnette_Kayla",,1,"No nest observed",,"Full ""who cooks for you, who cooks for you all"" vocalization several times. Responded to hooting at SE03 while I traveled to SE01.","Newhalem, near River Trail",,,,,,,,"NAD83",,,627530,5392001,"NAD83",16,"GPS","Garmin64S",,,0,"A","03/20/2019 00:00",
593,2018,"NOCA","BADO","Strix varia","Barred Owl","Strigidae",908,"6/19/2018","09:33","Lane_Fanter",,1,"No nest observed",,"Responded to hooting, doing typical 8-note series ""who cooks for you"" call.","Newhalem, Transect 1005 NW arm","1005.NW04",,,,,,,"NAD83",,,626825,5392692,"NAD83",8,"GPS","Garmin64S","1005NW04",,0,"A","03/20/2019 00:00",
606,2018,"NOCA","BADO","Strix varia","Barred Owl","Strigidae",908,"6/28/2018","09:44","Mazur_Aidan",,1,"No nest observed",,"Light colored with vertical streaking on breast. Lighter colored face.","Big Beaver Trail, ~1.5 miles NW of Big Beaver Camp","1006.SS01",,,,,,,"NAD83",,,641404,5404716,"NAD83",10,"GPS","Garmin64S","1006SS01",,0,"A","03/20/2019 00:00",
590,2018,"NOCA","BWTE","Anas discors","Blue-winged Teal","Anatidae",57,"5/13/2018","08:00","Toutonghi_Hannah","Holmgren_Mandy",2,"No nest observed",,"Pair of BWTEs preening on a log on the left side of the lake. Female was brown overall, but male had darker head and large, obvious white crescent on face.","Coon Lake",,,,,,,,"NAD83",,,660390,5361963,"NAD83",,"Map",,,,0,"A","03/20/2019 00:00",
561,2018,"NOCA","CLNU","Nucifraga columbiana","Clark’s Nutcracker","Corvidae",1453,"6/19/2018","08:17","Lane_Fanter",,4,"No nest observed",,"Four birds flew over my head just before point 1005.NW07. Gray birds with distinctive black wings and white secondary patches. White outer tail feathers seen as well.","Newhalem, Transect 1005 NW arm","1005.NW07",,,,,,,"NAD83",,,626409,5393111,"NAD83",5,"GPS","Garmin64S","1005NWCLNU",,0,"A","03/20/2019 00:00",
620,2018,"NOCA","COLO","Gavia immer","Common Loon","Gaviidae",670,"7/4/2018","14:15","Holmgren_Mandy",,2,"No nest observed",75,"I saw 2 adult loons (and no young) at Willow Lake. They had the distinctive black heads and black and white checked bodies. I watched them for 20 minutes. They spent a lot of time under water.","Willow Lake",,,,,,,,"NAD83",,,645896,5423137,"NAD83",,"Map",,,,0,"A","03/20/2019 00:00",
608,2018,"NOCA","COLO","Gavia immer","Common Loon","Gaviidae",670,"7/5/2018","13:30","Holmgren_Mandy","Mazur_Aidan",3,"No nest observed",,"Common Loon Field markings (black head, black and white mottled back). Also vocalizing with haunting yodeling. One exhibiting odd behavior- flew over the lake and landed multiple times before flying away toward Ross Lake around dusk.","Hozomeen Lake","1003.NE05",,,,,,,"NAD83",,,643819,5424265,"NAD83",12,"GPS","Garmin64S","1003NE05",,0,"A","03/20/2019 00:00",
603,2018,"NOCA","EUCD","Streptopelia decaocto","Eurasian Collared-dove","Columbidae",192,"5/17/2018","08:55","Lane_Fanter","Mazur_Aidan",1,"No nest observed",,"Large light sandy colored dove with black ring around the back of its neck, and large gray band at end of tail.","Newhalem",,,,,,,,"NAD83",,,628270,5392504,"NAD83",,"Map",,,,0,"A","03/20/2019 00:00",
576,2018,"NOCA","GCRF","Leucosticte tephrocotis","Gray-crowned Rosy-Finch","Fringillidae",1826,"7/28/2018","08:42","Lane_Fanter",,1,"No nest observed",37,"Seen and heard calling. Finch with brown body with pinkish coloring on flanks and wings. Gray head with black forehead.","Sourdough Ridge","1002.NN10",,,,,,,"NAD83",,,639173,5400668,"NAD83",3,"GPS","Garmin64S","1002NN10",,0,"A","03/20/2019 00:00",
579,2018,"NOCA","GCRF","Leucosticte tephrocotis","Gray-crowned Rosy-Finch","Fringillidae",1826,"7/24/2018","14:40","Lane_Fanter",,1,"No nest observed",150,"Heard repeated harsh calls. Heard 150m down trail from lookout, heading toward Copper Lake.","Copper Ridge Lookout",,,,,,,,"NAD83",,,612662,5418408,"NAD83",,"Map",,,,0,"A","03/20/2019 00:00",
594,2018,"NOCA","GCRF","Leucosticte tephrocotis","Gray-crowned Rosy-Finch","Fringillidae",1826,"7/15/2018","15:46","Lane_Fanter","Mazur_Aidan",1,"No nest observed",,"Seen and heard calling. Finch with pink on flanks and wings. Gray head with black forehead spot. Seen under steep cliff in the same bowl as where the McGregor Trail continues to the summit, but farther west ~400m.","McGregor Peak",,,,,,,,"NAD83",,,662871,5363912,"NAD83",,"Map",,,,0,"A","03/20/2019 00:00",
575,2018,"NOCA","GCRF","Leucosticte tephrocotis","Gray-crowned Rosy-Finch","Fringillidae",1826,"7/28/2018","07:53","Lane_Fanter",,1,"No nest observed",,"Flyover calling many times, but never seen. Giving harsh repeated single-note calls.","Sourdough Ridge","1002.NN08",,,,,,,"NAD83",,,638776,5400662,"NAD83",3,"GPS","Garmin64S","1002NN08",,0,"A","03/20/2019 00:00",
595,2018,"NOCA","GHOW","Bubo virginianus","Great Horned Owl","Strigidae",892,"7/14/2018","03:30","Lane_Fanter","Mazur_Aidan",1,"No nest observed",,"Doing typical hoot series- deep, low hoots: hooot hoot hoot hoooot hooooot heard from campsite right on the south side of Juanita Lake. The bird sounded like it was coming from downslope to the south.","Juanita Lake Camp",,,,,,,,"NAD83",,,678713,5354773,"NAD83",,"Map",,,,0,"A","03/20/2019 00:00",
598,2018,"NOCA","GOEA","Aquila chrysaetos","Golden Eagle","Accipitridae",821,"7/18/2018","10:34","Lane_Fanter","Mazur_Aidan",1,"No nest observed",,"Large raptor with all dark body and golden nape. Slightly dihedral flight with no white on the underwing.","Stiletto Peak",,,,,,,,"NAD83",,,672094,5372643,"NAD83",,"Map",,,,0,"A","03/20/2019 00:00",
617,2018,"NOCA","HADU","Histrionicus histrionicus","Harlequin Duck","Anatidae",89,"6/15/2018","04:45","Holmgren_Mandy","Ray_Katelyn",2,"No nest observed",,"2 female-type ducks were standing on a rock in the river. They vocalized a few times. They had a distinctive whiltish patch on their cheeks.","Cottonwood Camp area",,,,,,,,"NAD83",,,648525,5368391,"NAD83",,"Map",,,,0,"A","03/20/2019 00:00",
601,2018,"NOCA","LASP","Chondestes grammacus","Lark Sparrow",,1892,"5/19/2018","11:05","Lane_Fanter","Holmgren_Mandy",1,"No nest observed",30,"Large sparrow with creamy white breast, white outer tail ends, and distinctive chestnut face pattern.","Diablo",,,,,,,,"NAD83",,,636637,5397581,"NAD83",,"Map",,,,0,"A","03/20/2019 00:00",
591,2018,"NOCA","NOGO","Accipiter gentilis","Northern Goshawk","Accipitridae",836,"7/17/2018","09:20","Lane_Fanter","Mazur_Aidan",1,"No nest observed",,"Large accipiter, all gray with a darker gray back and light gray barring on breast. White supercilium. Called infrequently, doing typical call series.","1.5 miles N of Bridge Creek Camp",,,,,,,,"NAD83",,,657751,5367105,"NAD83",,"GPS","iPhone SE",,,0,"A","03/20/2019 00:00",
605,2018,"NOCA","NOGO","Accipiter gentilis","Northern Goshawk","Accipitridae",836,"6/24/2018","08:04","Lane_Fanter",,1,"No nest observed",240,"Very large accipiter with an all gray body. Called occasionally as it flew from one side of the valley to the other, a strong harsh klee call.","Luna Camp area","1018.NW07",,,,,,,"NAD83",,,630288,5412541,"NAD83",4,"GPS","Garmin64S","1018NW07",,0,"A","03/20/2019 00:00",
599,2018,"NOCA","NOHA","Circus cyaneus","Northern Harrier","Accipitridae",826,"7/15/2018","15:21","Lane_Fanter","Mazur_Aidan",1,"No nest observed",,"Adult male flying very high migrating south. Gray underneath with black wing tips and long tail. Seen from ridge to the SW of the summit peak at the edge of where the slope drops down to Bridge Creek drainage.","McGregor Peak",,,,,,,,"NAD83",,,662962,5363906,"NAD83",,"Map",,,,0,"A","03/20/2019 00:00",
588,2018,"NOCA","NOPO","Glaucidium gnoma","Northern Pygmy-Owl","Strigidae",895,"5/13/2018","08:20","Holmgren_Mandy","Toutonghi_Hannah",1,"No nest observed",55,"Vocalization had series of high, hollow hoots, sounding like sonar.","Coon Lake",,,,,,,,"NAD83",,,660011,5361755,"NAD83",,"Map",,,,0,"A","03/20/2019 00:00",
602,2018,"NOCA","SORA","Porzana carolina","Sora","Rallidae",451,"5/15/2018","10:45","Lane_Fanter","Holmgren_Mandy",1,"No nest observed",15,"Rail sitting in low branches over lake at end of campground point trail. Large yellow feet, short bill with yellow base, and barred flanks. ","Diablo Campground",,,,,,,,"NAD83",,,635958,5397528,"NAD83",,"Map",,,,0,"A","03/20/2019 00:00",
580,2018,"NOCA","WEKI","Tyrannus verticalis","Western Kingbird","Tyrannidae",1332,"7/24/2018","14:40","Lane_Fanter",,1,"No nest observed",150,"Seen 150m down trail from lookout heading toward Copper Lake. Always seen in flight- kingbird shape with pointed wings, longish tail with white outer tail feathers. Grayish/olive back with yellow undertail coverts and belly.","Copper Ridge Lookout",,,,,,,,"NAD83",,,612662,5418408,"NAD83",,"Map",,,,0,"A","03/20/2019 00:00",
597,2018,"NOCA","YHBL","Xanthocephalus xanthocephalus","Yellow-headed Blackbird","Fringillidae",1990,"5/15/2018","09:40","Lane_Fanter","Holmgren_Mandy",1,"No nest observed",25,"Young male or female. Large blackbird with yellow throat and a small amount of yellow around the eye. ","Diablo",,,,,,,,"NAD83",,,636633,5397277,"NAD83",,"Map",,,,0,"A","03/20/2019 00:00",
612,2018,"OLYM","ATTW","Picoides dorsalis","American Three-toed Woodpecker","Picidae",1009,"7/15/2018","11:30","Holmgren_Mandy",,2,"Recent fledglings",25,"I heard the flat call notes of 2+ ATTWs (flatter than a HAWO, almost reminiscent of a HAFL call note), then I saw 2 adults (one male, one female). Both had strong barring on their flanks and barring on their backs. The male had a yellow crown. Both were f","~2 miles N of Gray Wolf Pass",,,,,,,,"NAD83",,,479844,5298150,"NAD83",,"Map",,,,0,"A","03/20/2019 00:00",
572,2018,"OLYM","BADO","Strix varia","Barred Owl","Strigidae",908,"6/5/2018","09:38","Toutonghi_Hannah",,2,"No nest observed",,"Pair of Barred Owls responded during hooting at Point SE03. Classic vocalization of ""who cooks for you"" with some female barks as well. Birds were harassed by STJA and MERL.","Graves Creek","3138.SE03",,,,,,,"NAD83",,,457783,5269316,"NAD83",7,"GPS","Garmin64S","3138SE03",,0,"A","03/20/2019 00:00",
