"Park_code","Point_code","Location_type","Location_status","Stratum_code","Stratum_label","Site_code","Site_status","Panel_type","Panel_name","GRTS_order","UTME_public","UTMN_public","Public_offset","UTME_best","UTMN_best","Datum","Zone","Elevation_m","Slope_deg","Aspect_deg","Trail_or_road","Azimuth_to_point","Direction_changed","Reason_for_change","Travel_notes","Location_desc","Loc_established_date","Loc_discontinued_date","Location_notes"
"LEWI","FOCL.025","Survey","Active","4","Parkwide","FOCL","Active","Biennial",,,431268,5109097,"Actual",431268,5109097,"NAD83",10,53.00,14.00,23.00,"Off trail",,0,,"Best reached from trail (or 020)- about 90 m N of gravel trail- Fort to Sea Trail, I think. Travel traveling off-trail through blowdowns.","100 m E off trail. Ferns, alder, hemlock. Point is in a convergence of downed trees- a big recent blowdown. It is on downed tree sloping downhill with lots of branches.","6/7/2006","",
"LEWI","FOCL.026","Survey","Active","4","Parkwide","FOCL","Active","Biennial",,,431616,5109103,"Actual",431616,5109103,"NAD83",10,35.00,12.00,55.00,"On trail",,0,,"Walk up driveway past gate to maintenance barn. At 300 degrees uphill, 93m away there is a sitka spruce. At spruce, sight 287 degrees to hemlock 94 m away in woods. Walk into alder grove.","elk trail goes into Alder grove lined with Western hemlocks to the North. Clearing to the south. It's ~20m N of edge of alder forest.","5/25/2006","",
"LEWI","FOCL.027","Survey","Active","4","Parkwide","FOCL","Active","Biennial",,,431956,5109097,"Actual",431956,5109097,"NAD83",10,3.00,2.00,76.00,"Off trail",,0,,"Head South on FOCL road. Marsh opens up on Left (East).","In middle of grassy clearing about 40 m E of road (just N of driveway). Grass about 1.3 m high.","5/25/2006","",
"LEWI","FOCL.028","Survey","Active","4","Parkwide","FOCL","Active","Biennial",,,430568,5109447,"Actual",430568,5109447,"NAD83",10,67.00,15.00,253.00,"Off trail",,0,,,"point is on N. side of small draw, on an unknown trail.","5/24/2006","",
"LEWI","FOCL.029","Survey","Active","4","Parkwide","FOCL","Active","Biennial",,,430912,5109435,"Actual",430912,5109435,"NAD83",10,44.00,16.00,173.00,"Off trail",,0,,"Not terrible from Kwis Kwis Trail. If coming from E on trail, go a little farther NW on trail until you see a more clear way to go. Lots of elk trails in areathat you can follow most of the way.","small grove of sapling hemlocks (~40 trees).  Homogenous hemlock stand (~40 cm DBH) surrounds the point.  Slight slope facing south (aspect ~172 degree bearing)","5/24/2006","",
"LEWI","FOCL.030","Survey","Active","4","Parkwide","FOCL","Active","Biennial",,,431268,5109447,"Actual",431268,5109447,"NAD83",10,27.00,20.00,351.00,"Off trail",,0,,"Access from the Kwis Kwis trail. Point is ~80-90m from trail. Climb down a ravine filled with skunk cabbage, then go uphill ~35m to point.","In the middle of blowdown, ~85m from trail. Trail is visible from point.","5/24/2006","",
"LEWI","FOCL.031","Survey","Active","4","Parkwide","FOCL","Active","Biennial",,,431611,5109439,"Actual",431611,5109439,"NAD83",10,14.00,2.00,19.00,"On trail",,0,,"From main road take Fort to Sea trail NW until you hit a large boardwalk (2nd boardwalk as you walk along trail) also accessible from gated ""trailers, buses, and RV's"" road, in which case, walk from outhouse to boardwalk. Point is ~55m from beginning of boardwalk.","On old abandoned trail, ~15m W of new trail. In wet area with skunk cabbage to the W of old trail.","5/25/2006","",
"LEWI","FOCL.032","Survey","Active","4","Parkwide","FOCL","Active","Biennial",,,431970,5109448,"Actual",431970,5109448,"NAD83",10,15.00,3.00,160.00,,,0,,,"On SW side of staff parking area before gate going into visitor center.","5/25/2006","",
"LEWI","FOCL.033","Survey","Retired","4","Parkwide","FOCL","Active","Biennial",,,432325,5109451,"Actual",432325,5109451,"NAD83",10,3.00,1.00,206.00,,,0,,"From gated service road (~0.5 miles NE of FOCL visitor center turnoff), head S along paved road until it ends. Head East (left) on wide grassy trail (slough on right). You will see a clearing on the left (N) side of path about 15-20 m in. Walk to that clearing and up to SE corner.","On S end of clearing (about 25 m N of path from gated road). In marshy field surrounded by willow thickets. Spruce dominated woods to the west.","5/24/2006","12/7/2016","Location became inaccessible in 2016 and was replaced with 033a"
"LEWI","FOCL.033a","Survey","Active","4","Parkwide","FOCL","Active","Biennial",,,432273,5109463,"Actual",432272.887,5109463.022,"NAD83",10,3.66,8.43,189.94,"Off trail",,0,,"From gated service road (~0.5 miles NE of FOCL visitor center turnoff, first left after you enter the park), head south along paved road until it ends. Head east from there to point (until it drops off into a slough).","Original point 033 was offset by ~50m because there is now a deep slough between old point and new point. At edge of dropoff to slough.","5/26/2016","",
"LEWI","FOCL.034","Survey","Active","4","Parkwide","FOCL","Active","Biennial",,,430568,5109797,"Actual",430568,5109797,"NAD83",10,57.00,18.00,226.00,"Off trail",,0,,"Crossed a two track dirt road and a logging trail coming from point 35.  Much blowdown. Better to retrace steps back to trail.","Open understory right at point. Sword ferns upslope, evergreen huckleberry downslope and slightly to the SE.","5/24/2006","",
"LEWI","FOCL.035","Survey","Active","4","Parkwide","FOCL","Active","Biennial",,,430918,5109797,"Actual",430918,5109797,"NAD83",10,38.00,8.00,57.00,"Off trail",,0,,"Difficult travel from point 36 through thick downed timber. Better to retrace steps back to trail.","Directly on road, about 27m S of point where road crosses small creek and steepens up side of drainage.","5/24/2006","",
"LEWI","FOCL.036","Survey","Active","4","Parkwide","FOCL","Active","Biennial",,,431268,5109797,"Actual",431268,5109797,"NAD83",10,22.00,22.00,75.00,"Off trail",,0,,"From point 30: cross creek, travel through dim Western hemlock woods with moderate blowdown to edge of small drainage.","on SW side of small draw.","5/24/2006","",
"LEWI","FOCL.037","Survey","Active","4","Parkwide","FOCL","Active","Biennial",,,432650,5109801,"Actual",432650,5109801,"NAD83",10,3.00,10.00,33.00,"On road",,0,,"Walk on dike the whole way to point. Point is ~4m N of dike. Access this now from a gated road (first turn on the left after entering park). You can  no longer access from 033.","It is just S of the barbed wire fence. Point is now just north of a dike (road-trail) with a slough on both sides.","5/24/2006","",
"LEWI","FOCL.091","Survey","Active","4","Parkwide","FOCL","Active","Biennial",,,432475,5107688,"Actual",432475,5107688,"NAD83",10,3.00,4.00,300.00,"Off trail",,0,,"Check with FOCL contact first to make sure this is still the way to access point. From Ft. Clatsop Rd., go over bridge on Lewis and Clark Rd., then left onto Logan. Follow this for about 1 mile until Reith Larrson Rd., which dead ends at an electric fence. Walk along dike (going over several fences along the way) for about 1 km (about 20 minutes). Look at GPS; when you're close (within 50 m in each direction), go through clearing just before hitting thick shrub area. Walk in about 20-30 m, then veer N for about 20-30 m until hitting small clearing. Point is about 15 m E of that. 2012: The last 200m are very overgrown this year. Try to stay on what appears to be the dike through pretty high sedge in places. Also much wetter this year. Rubber boots would be helpful.","In the middle of thick blackberry, alder, and willow shrub. It is about 30 m in from dike, in small clearing.","5/24/2006","",
"LEWI","FOCL.TO","Origin","Active","4","Parkwide","FOCL","Active","Biennial",,,431088,5108890,"Actual",431088,5108890,"NAD83",10,54.00,23.00,360.00,,,0,,"Watch out if taking personal vehicle up to points accessed from Perkins Lane; the muffler of my car fell off, which caused some delays. Points 036, 035, 034, 028, 029, 023 now easily accessed by Kwis Kwis trail. In order 008, 007, 006, 009, and 018 were easy to do in 1 morning (2014).
026 025 029 028 023 very challenging group of points to do in one morning (heavy blowdown and thick vegetation at 4 out of 5 points) though doable with good weather and a very motivated intern (2014).
022, 015, 014, 021, 027 were good/easy route in one morning. Could have done more with ease.  Points 006, 008, 009 best accessed from the 1st gated park road off of Perkins Ln., and the ""Fort-to-Coast"" trail (not on GPS trail layer) which crosses that road near the 1st 90 degree left turn.
Wet for point 022. Maybe bring drybag, bathing suit if it is a wet year.
*See travel description for 022 before scheduling routes.  Point located on tidal marsh, must check tides and acquire waders if needed.",,"5/24/2006","",
"LEWI","SUBE.001","Survey","Active","4","Parkwide","SUBE","Active","Biennial",,,427422,5105594,"Actual",427421.729,5105593.692,"NAD83",10,10.00,10.00,84.00,"Off trail",,0,,"Go past parking area and park at pullout on right (just before entering beach area). Point is approximately 85 m N at edge of shore pines.","Point is at a big patch of Scotch broom (about 0.5 m to E). It is where Shore pine and Dune grass habitats converge.","5/25/2006","",
"LEWI","SUBE.002","Survey","Active","4","Parkwide","SUBE","Active","Biennial",,,427768,5105596,"Actual",427768.38,5105595.834,"NAD83",10,13.00,3.00,332.00,"Off trail",,0,,"about 40 m N of road. Bushwack through dense Scotch broom from path going N from main road.","You can't really see any of the features anymore because it's so thick with Scotch broom. Very little visibility from point because of this. If this hasn't been treated by next visit, these features should probably be removed.","5/25/2006","",
"LEWI","SUBE.003","Survey","Active","4","Parkwide","SUBE","Active","Biennial",,,427421,5105940,"Actual",427421.037,5105940.411,"NAD83",10,8.00,2.00,205.00,"Off trail",,0,,"Access from parking lot, even if coming from 001 (just go back out to road to walk to parking lot). Don't cross bridge, stay on E side of wetland.","In Shore pine/Willow/shrub wetland transition zone, about 40 m W of broad N/S swath cut in Shore pine woods. In wet, marshy sedge, about 15 m from edge of scotch broom line.","5/25/2006","",
"LEWI","SUBE.004","Survey","Active","4","Parkwide","SUBE","Active","Biennial",,,427760,5105958,"Actual",427760.487,5105958.106,"NAD83",10,15.00,5.00,297.00,"Off trail",,0,,"Easiest way is to access from parking lot and follow Fort to Sea trail NE-ish from there.","In small stand of Shore pine on edge of field, on a small trail leading to houses. Awkwardly close to housing development. Mixed in with some pines.","5/25/2006","",
"LEWI","SUBE.005","Survey","Active","4","Parkwide","SUBE","Active","Biennial",,,427773,5106298,"Actual",427772.611,5106297.927,"NAD83",10,14.00,9.00,317.00,"Off trail",,0,,"Access from 004. Follow trail (Fort to Sea Trail, I think) that you were following to 004, cross road, and continue on trail for just over 100 m. Point is about 15 m SE of trail.","Scrubby field about 100 m N of paved road, 10 m E of sand trail.","5/25/2006","",
"LEWI","SUBE.TO","Origin","Active","4","Parkwide","SUBE","Active","Biennial",,,427537,5105788,"Actual",427537,5105788,"NAD83",10,18.00,5.00,292.00,,,0,,"Probably easiest to access in this order: 002, 001, 003, 004, 005, but make sure you go back to road/parking lot after surveying 003 in order to avoid the marsh/wetland.
Difficult for one person to get all 8 YEON/SUBE points in one day. YEON points easy to access if camped there.",,"5/25/2006","",
"LEWI","YEON.092","Survey","Active","4","Parkwide","YEON","Active","Biennial",,,427770,5105250,"Actual",427770,5105250,"NAD83",10,8.00,5.00,262.00,"Off trail",,0,,"Walk down driveway and go east of wet slough (you will be east of correct easting, but it is very wet west). From just east of slough, walk about 300m to point. Shrubby at times, but pretty mellow.","Right on NE edge of wet slough. It is where slope starts to go uphill to the E. Line of scotch broom ~4 m upslope of point.","5/25/2014","",
"LEWI","YEON.093","Survey","Active","4","Parkwide","YEON","Active","Biennial",,,427769,5104892,"Actual",427769,5104892,"NAD83",10,15.00,16.00,82.00,"Off trail",,0,,"Walk to side of house","Point is located on E side of Yeon house (~4m east of building). It is right in line with a side door that goes into house. It is just barely under some shore pine branches.","5/25/2014","",
"LEWI","YEON.094","Survey","Active","4","Parkwide","YEON","Active","Biennial",,,427767,5104549,"Actual",427767,5104549,"NAD83",10,19.00,5.00,31.00,"Off trail",,0,,"Walk through field in back of Yeon house. Pick your way for the last ~150m through pine and scotch broom.","Point is surrounded by scotch broom and ferns and downed trees. It is at the SE base of a very small hill.","5/25/2014","",
"LEWI","YEON.TO","Origin","Active","4","Parkwide","YEON","Active","Biennial",,,427702,5104847,"Actual",427702,5104847,"NAD83",10,19.00,7.00,1.00,,,0,,"Difficult to access all 8 YEON/SUBE points in one day. Yeon points easy to access if camped there.",,"5/25/2014","",
"MORA","4001.NN01","Survey","Active","3","Low","4001","Active","Annual","1",1,583207,5176809,"Actual",583207,5176809,"NAD83",10,657.00,23.00,184.00,"Off trail",360,0,,"Best way to get to this point is to walk NE down road 50m from TO and walk up the gully from there","The point is in the bottom of gully, close to the vine maple patch, at the top.","6/5/2005","",
"MORA","4001.NN02","Survey","Retired","3","Low","4001","Active","Annual","1",1,583226,5177033,"Actual",583226,5177033,"NAD83",10,742.00,20.00,163.00,"Off trail",328,0,,"Travel upslope for 165 m at a 328 degree bearing. Once you start moving downslope, look for large Douglas-fir on western downslope.","The point is on the west upslope of a small valley that runs N from the road. The point is next to the largest Douglas-fir on this slope in a 50-m radius.","6/5/2005","10/14/2007",
"MORA","4001.NN02a","Survey","Active","3","Low","4001","Active","Annual","1",1,583196,5177015,"Actual",583195.682,5177014.892,"NAD83",10,736.00,22.00,178.00,"Off trail",360,0,,"Travel very steep and difficult at start- slope beginning to get  more gradual at ~100m. Go around rockwall.","Point in Mixed conifer forest at top of hill- many small downed trees.","6/4/2007","",
"MORA","4001.NN03","Survey","Retired","3","Low","4001","Active","Annual","1",1,583198,5177135,"Actual",583198,5177135,"NAD83",10,754.00,9.00,20.00,"Off trail",328,0,,"Travel downslope into valley filled with Sword ferns and Winter wrens, following a bearing of 328 degrees.","The point is located in a valley of sword ferns and large Douglas-firs. It is right in the center of the valley (bowl), 80 m from the south side of the bowl.","6/5/2005","10/14/2007",
"MORA","4001.NN03a","Survey","Active","3","Low","4001","Active","Annual","1",1,583224,5177209,"Actual",583224.274,5177208.783,"NAD83",10,742.00,7.00,317.00,"Off trail",360,0,,"Travel easy- all downhill","Point in bottom of valley, many sword fern, moss, vanilla leaf- near small Western hemlock out of side of nurse log.","6/4/2007","",
